id,conversation_id,text
12359,1998461392429658507,"Since Obamacare’s big rollout in 2014, the seven largest health insurers have TRIPLED their revenues from $511 billion to $1.5 TRILLION in 2024. 

Under Obamacare, corporations get filthy rich while Americans are crushed by higher premiums that offer less coverage. https://t.co/W7jcWmpsdZ"
12360,1998824821149319315,"Biden’s COVID-era Obamacare subsidies expiring only account for 3% of the reason premiums are increasing next year.

Let Biden’s COVID-era Obamacare subsidies EXPIRE!"
12361,1999152241475719635,"Major insurance companies are gaming the Obamacare system through the Medical Loss Ratio (MLR) rule, requiring health insurers to spend at least 80% of the premiums they collect on medical care and quality improvements for patients—if they spend less, they have to issue rebates to customers.

Unlike the free market, where competition drives companies to deliver better services at lower costs, this rule eliminates the incentive to cut costs because higher medical spending enables higher insurer revenue.

Congress shouldn’t throw more money at failed Obamacare. Let Biden’s COVID-era subsidies EXPIRE!"
12362,2000607820337590490,"Democrats' UnAffordable Care Act broke healthcare, and now they’re doubling down, demanding we funnel billions to the same insurance companies that are ripping the American taxpayer off with high premiums, high deductibles, and subpar coverage.

Republicans: just say NO! Let Biden’s COVID-era temporary subsidies EXPIRE and then let’s fix healthcare for good!"
12363,2001400167900274805,"Four Republicans signed a Democrat discharge petition to force a vote extending Biden's COVID-era Obamacare subsidy scheme—fraud-prone payouts that flow directly to Big Insurance, enable coverage for abortions and transgender surgeries, and slam taxpayers with a $35 BILLION+ check annually.

If they actually vote in favor of this bill when it comes to the floor, it will mark the first time ANY House Republican has voted for COVID-era Obamacare subsidies.

Not very 'Republican' of them!"
12364,1997080274069287275,"Everyone deserves access to health care at an acute care hospital—but America is in a health care affordability crisis.

Our community can’t afford a health care crisis of its own, and that’s why I’ll continue to fight to keep our hospital open. https://t.co/Thqi69BuMU"
12365,1998817115495620840,"Republicans are already forcing Americans to foot the bill for skyrocketing health care costs, and now they want to make people even sicker as they struggle to afford care.
 
Today I’m fighting back against seven bills that would gut the Clean Air Act and let Republicans’ corporate polluters buddies off the hook."
12366,1999163219030491261,"In Trump’s mind, Americans are financing their groceries, having their utilities shut off and going bankrupt paying health care bills—because they bought too many pencils for their kids. 
 
Wtf."
12367,1999247771795386679,"Senate Republicans made it clear today that they do not care about your health care costs skyrocketing on January 1st.
 
Democrats will continue to fight for the 24 million Americans counting on us. https://t.co/uzdU0b5EMV"
12368,1999509949307609376,"Republicans are obsessed with destroying our public health and environmental laws.
 
Today @HouseGOP are on the floor moving legislation that intentionally strips states’ right to enforce their own clean water laws as long as it helps build more pipelines. https://t.co/95vr53mF2a"
12369,1999852946654126318,"House Republicans have released a health care bill that will do nothing to lower costs for the millions of Americans who are now facing skyrocketing premium increases.

The best way to reduce costs is a clean three-year extension of the ACA premium tax credits, and that’s what Speaker Johnson should bring to the House floor next week."
12370,2000261881873994174,"Service members and veterans deserve better than a president who wants to send brave Americans off to conflicts, only to make them wait hours or days to see a doctor at VA medical facilities. It’s just not fair. https://t.co/evXSwtHihu"
12371,2001037708672508052,"Health care premiums are going to skyrocket on January 1st for millions of Americans.
 
What are Republicans doing about it?
 
Absolutely NOTHING.
 
Their “GOP Health Plan” is a bunch of old ideas that won’t do a thing to lower prices for people. https://t.co/DcKTJfAHKX"
12372,2001338222992069029,"The Republican health care bill will do NOTHING to lower health care costs, which are set to skyrocket on January 1st. 

I’m calling on @SpeakerJohnson to immediately bring the bipartisan three-year extension of the ACA tax credits to the floor. This bill now has the support of a majority of House members and should get a vote!"
12373,2001349333090996299,Update: Republicans rejected my motion to subpoena Secretary Kennedy because they'd rather stick their heads in the sand than protect the health and safety of the American people.
12374,2001361325516296678,"When given the opportunity to save health care for over 450,000 New Jerseyans by extending ACA premium tax credits @Congressman_JVD and @CongressmanKean were nowhere to be found. 

They could have been among the Republicans who joined @HouseDemocrats—but they decided to GUT your health care instead."
12375,2001474354102825394,"I was on the House Floor tonight to honor the legacy of Donald Payne, Jr. A fighter for public health and better disaster response, he more than a colleague—he was family. I'm proud to honor him and to cosponsor legislation that would name Newark Penn Station in his honor. https://t.co/k1xF7aOmoX"
12376,2001701062655279387,Read my full statement: https://t.co/ExMAWacGal
12377,2001755223044608257,Congress can be complicated. Let me break down what I did yesterday to lower the cost of your health care. https://t.co/B9iELRMPIb
12378,2001776225178505245,"Republicans are going after transgender children to distract from the health care crisis they’ve created.
 
They’re making decisions on deeply personal and private medical questions that should be made by doctors, parents, and patients.
 
It’s wrong and shameful. https://t.co/3VWtmpjyJn"
12379,2002135789916876810,"Read more here about how I’m working along with other health leaders to get answers on Trump’s shady drug deals.  
 https://t.co/Uq7wJsI6z6"
12380,2006054165236113481,"ACA enhanced tax credits expire in two days, but House Republicans went home for the holidays without even holding a vote to extend them and make health care affordable for more than 20 million Americans. 

When millions of middle-class families, seniors, and small business owners lose their health insurance next year, Republicans will be the ones to blame. https://t.co/MND234eSAz"
12381,1887896517089927198,"Wyoming’s hospitals serve more Medicaid and low-income patients than other states, but our share of funding hasn’t caught up for decades. Our rural hospitals are fighting to keep their doors open while we've been overlooked for our fair share.

This bipartisan bill will fix outdated funding issues for hospitals across Wyoming and rural America.
https://t.co/an8yPTiP4a"
12382,1960815281552388580,"Since Obamacare became law, over 100 rural hospitals across the country have closed. Only 10 new ones have opened. 

The One Big Beautiful Bill created a $50 Billion rural hospital fund to address this crisis. https://t.co/it4G7eHH9A"
12383,1966629354625978617,Wyoming’s nurses have always stood out from the rest with their incredible work ethic and dedication to the patients they serve. It’s a pleasure to visit with the nurses each year at the annual Wyoming Nurses Association Conference. https://t.co/peXSuIdPpN
12384,1971419858915983459,"The Sublette County Hospital ribbon cutting in Pinedale was a monumental event. This hospital will give Sublette County patients access to high-quality care, closer to home. Thank you to everyone who made this hospital a possibility and all the staff who are dedicated to excellence in healthcare."
12385,1973030524152123403,"Republicans created the $50 billion Rural Hospital Fund to keep rural hospitals open. These are lifelines to small communities across America. 

Democrats want to eliminate it."
12386,1973071895156130229,"Here's the bottom line, @SenateGOP is fighting for veterans, service members, law enforcement, Border Patrol, senior citizens, and rural hospitals. 

Democrats are willing to shut down the government for illegal immigrants, climate extremism, and wasteful Washington spending. https://t.co/uOvXe7tGmF"
12387,1991613788987281557,Today is National Rural Health Day. The rural and frontier providers across Wyoming have a long record of ensuring patients receive the care they need close to home. Our resolution today honors and reinforces our support for their hard work serving patients across rural America.
12388,1996632933260730423,"The biggest Obamacare lie of them all: ""Your premiums will go down.""

The truth: premiums for those on Obamacare have gone up 220% since it became law. Deductibles have doubled. Even the @nytimes said Obamacare is pricey. 

Billions more in govt. spending will NOT lower costs. https://t.co/7CSuuWM7tZ"
12389,1998486276832669797,"Insurance companies should have to compete on prices, that is what will drive down the cost of healthcare. Money should go to patients so they can make their own healthcare decisions. https://t.co/qMpJysyPsB"
12390,1998787984813080794,Rural providers are lifelines. That is why I have continually supported policies that improve the lives of patients and providers.
12391,1998882172825120936,"Here's how the Biden Covid Bonuses work: direct payments from the government ➡️ insurance companies.

Insurance companies get rich. Meanwhile, premiums for Americans have gone up 221% since Obamacare became law. https://t.co/rODd2ZMnJY"
12392,1999142927755547036,"Today we are going to vote on the Dem proposal to send $83 billion directly to insurance companies.

The result: healthcare costs go up. Obamacare was NEVER affordable and it's full of waste, fraud, and abuse.

@SenateGOP's plan empowers patients, not insurance companies."
12393,1999150600232071533,"The choice today is simple: 

Do we want to send welfare to very profitable insurance companies? (The Democrat Plan)

OR

Do we want to make healthcare more affordable for patients? 
(@SenateGOP's plan)"
12394,1640172788026597379,"Our open border is a national security and humanitarian crisis.

The US-Mexico border is a gateway for deadly drugs, & the Biden Admin must take urgent steps to prevent further tragedies and loss of life in America.
https://t.co/7d2SjQJN4s"
12395,1650278627693436930,"The trafficking of fentanyl across our southern border is a grave threat to public health & safety. Multi-billion dollar criminal cartels are well-resourced & ruthless, contributing to our ongoing opioid crisis. 

The Biden Admin must reverse its dangerous open borders agenda."
12396,1655608570463891462,"As we celebrate #NationalNursesWeek, let's recognize the selfless dedication of our remarkable nurses who tirelessly work to ensure our health & safety. Your commitment to providing patients with compassionate care does not go unnoticed. 

Thank you for all you do! https://t.co/0JEdQhsfQM"
12397,1658581843229147137,"The @WHO should allow #Taiwan, as a leader in global health, to fully participate in the 2023 World Health Assembly to share its expertise with the world. #WHA76 #LetTaiwanHelp"
12398,1658838429382090752,The world would greatly benefit from #Taiwan's full participation in the 2023 World Health Assembly. The @WHO gains nothing by continuing to block its participation just to save face for Communist China. #WHA76 #LetTaiwanHelp
12399,1658856943782338561,"Taiwan is 4th in the world and 1st in Asia when it comes to medical technology, public hygiene & transplants.#Taiwan deserves a seat at the 2023 World Health Assembly. 

I urge the @WHO to allow Taiwan's full participation. #WHA76 #LetTaiwanHelp"
12400,1660381951260229637,"The rise of marijuana-laced fentanyl cases highlights the urgent need for increased action at our southern border. 

President Biden needs to enact border security measures that protect our communities from the dangers of this illicit drug.
https://t.co/6oYsgmLq49"
12401,1672651271377920001,"One year ago was a consequential day, not only for those who believe that all life is a precious gift but also for democracy & the rule of law when the landmark Supreme Court Dobbs v. Jackson Women's Health Organization decision returned decision-making on abortion to the people."
12402,1708940415251161446,"This shockingly lethal drug is devastating families and ripping apart communities across the country.

President Biden must hold traffickers accountable and secure the border.
https://t.co/iAAlTu0pzo"
12403,1736834435889201166,"As the holiday season approaches, I know that this can be a difficult time for those struggling with mental health or substance abuse. For Tennesseans, please know there are resources available for you and my office can be of help. (1/2) https://t.co/fLgXcIf4c2"
12404,1783262856512700838,"Relyant Solutions, a family owned business, produces tactical medical and military gear and manufactures thousands of products a month. It was great to see their impressive, family-oriented operations in Centerville! https://t.co/444JL3gYPq"
12405,1810735983068885062,"While these policies may temporarily heat up the economy, they undermine the Fed’s policy goals and worsen Americans’ #1 economic concern: inflation.

The President is putting his short-term political gains above the nation’s long-term economic health. (2/2)"
12406,1844087090805604367,"Had a great visit with Engineered Medical Systems today. They are an integral part of Memphis’ robust medical device economy, and have helped drive innovation in the industry. https://t.co/phwIPS4Gaq"
12407,1847614832356315279,"JR Automation in Nashville produces automation for composites, carbon fibers, and medical devices that are helping to power our future. Pleased to see them partnering with TN higher education institutions to develop critical experience through apprenticeships. https://t.co/rczTUqi0hS"
12408,1970282231202750555,The rising incidence of autism in America must be addressed. Thank you to @POTUS and @SecKennedy for raising critical questions and seeking appropriate answers. The trajectory of our nation’s health is beyond disturbing. We must Make America Healthy Again.
12409,2006064647997157611,"The Big, Beautiful Bill is already working for Tennesseans, delivering access to health care, ensuring  sustainability, and treating chronic disease. Thank you @POTUS and @DrOzCMS for their leadership in developing the Rural Health Transformation Fund; the Volunteer State will benefit greatly from this program."
12410,1773394475080962094,"I’m proud to represent Gypsum in Congress, and excited to announce that we just secured funding to help upgrade the town’s wastewater treatment plant!

With the current plant being close to capacity, we must continue to invest in critical infrastructure.
https://t.co/OUBkp9I0mf"
12411,1777388038525432114,Investing in America's future begins in local communities — proud to have secured funding to help upgrade & expand Gypsum's wastewater treatment plant and to support the renovation of the Edwards Early Learning Center & Eagle County Regional Airport. https://t.co/ceXp8r70aD
12412,1785394121793737116,"Gypsum’s wastewater treatment plant is close to capacity and needs an expansion. 

I was excited to share with Gypsum’s leaders that our team secured funding to help upgrade this critical infrastructure, which will reduce the tax burden for folks across the community! https://t.co/RCk17zuxtX"
12413,1811773717799895085,"We’ve crafted a bill that recommends adequate funding for the @USDA & others to do their jobs, including programs that support ag production, research, & nutrition programs in MS. It addresses some priorities given to me by constituents involved in our state’s largest industry."
12414,1852871061257196028,"While we get an extra hour of sleep tonight with the end of DST, this bi-annual ritual disrupts ag, affects mental health, and throws off our routines.  Our Sunshine Protection Act will lock the clock, giving us more consistency and stability year round.

https://t.co/DLp5fBiVS2 https://t.co/PNubwfFtmQ"
12415,1876378854497108242,These funds should help them sustain their operations while also supplying more protein for nutrition assistance programs across the country. (2/2)
12416,1898414661411725781,"Don’t forget, we ""Spring Forward"" tonight as Daylight Saving Time begins tomorrow. Personally, I dread losing an hour of sleep, and these biannual clock changes cause unnecessary challenges – especially for our Mississippi farmers. I’ve long supported making DST permanent and am proud to support the Sunshine Protection Act, which would end the hassle of changing clocks for good.

https://t.co/K2lhkpFgZe"
12417,1900207990726070727,"Bureaucratic hurdles shouldn’t stand in the way of law-abiding Americans exercising their constitutional rights to own a firearm. Our two bills ensure that Americans – no matter where or how they live – can freely exercise their Second Amendment rights without unnecessary interference.

https://t.co/PgE2rasRTb"
12418,1989017070680330692,"President Trump has signed the Continuing Resolution, and a completely unnecessary government shutdown has come to an end.  This has been a stressful time for so many Americans, and not just those who rely on federal nutrition programs or those who fly.  Our TSA agents, Capitol Police officers, military servicemembers, and countless federal employees continued to serve even as they faced uncertainty about their paychecks.  I’m relieved common sense finally prevailed, and that enough Democrats joined Republicans to do the right thing so that we can get back to work for the American people.

This deal reopens the government and moves forward with three full-year funding bills covering the VA, Agriculture and Rural Development, and Legislative Branch appropriations.  These measures include critical funding for SNAP, WIC, and veterans’ services.  Senate Appropriations Chair Susan Collins showed steady leadership from day one to get this process moving forward in a constructive direction, and bipartisan pressure brought Democrats to the table to get our nation moving again.

Now, we can turn our attention to advancing the rest of the FY2026 appropriations bills.  The Senate has already advanced eight of the annual bills, and Majority Leader Thune is committed to bringing more of those bills to the floor.  The Transportation, Housing, and Urban Development bill, which I developed as Chair of the T-HUD subcommittee, will be among those considered soon, helping continue progress for hardworking Americans.

There was a lot of negotiation and a lot of tools pulled out of the toolbox to get us to this point, but we’re in a much better place today than we’ve been since October 1 when Senate Democrats made an unforced error.  It’s time to look ahead, move beyond political gridlock, keep our momentum going, and deliver a responsible budget that puts America first."
12419,1950993262279274754,Workers at Airgas are calling for fair treatment and the company has responded with hostility. I stand with @Teamsters in urging the company to return to the table and negotiate in good faith.
12420,1932470050805383236,"June is Men’s Health Month. This year’s theme — Closing the Empathy Gap in Men’s Health — highlights the importance of addressing the unique health challenges facing men and encouraging them to seek early detection and treatment. 

Too many men die of preventable health conditions, such as heart disease, cancer and suicide. Health care policy can help turn these trends around. 

I joined @RepTroyCarter to anchor @TheBlackCaucus Special Order Hour on Men’s Health Month and how cuts to Medicaid and our public health workforce threaten efforts to improve men’s health."
12421,1809635692756005170,"Please be aware, the National Weather Service’s Red Flag warning is in place for parts of our region until Saturday evening. Remember to exercise fire safety precautions and listen to all directions from local officials and law enforcement. Learn more below."
12422,1815469463845621774,"It’s critical seniors have access to nutritious meals daily. Proud to have secured $275K to help Meals on Wheels Yolo double production and serve up to 2,200 meals daily. Thank you to local Yolo County officials for identifying the need for these funds. https://t.co/v2If8uISQB"
12423,1924588290537148727,It is unamerican that House Republicans plan to jam through their bill to strip healthcare and nutrition assistance from Americans in the dead of night. Knock off the nonsense! https://t.co/LAqAWpOohk
12424,1925367190565319029,Congressional Republicans tried to silence your voice by holding a hearing at 1:00 AM on their bill to take away healthcare and nutrition assistance for millions of Americans. I showed up with my Democratic colleagues and testified on my provision to save the green energy and efficiency tax credits that drive down electric rates and create American jobs.
12425,1925369032577777787,Congressional Republicans are cutting healthcare and nutrition assistance for millions of Americans and using the money to give the wealthiest Americans a huge tax break. They even cut Medicaid deeper to give the gun industry a $1.4 billion giveaway to make firearm silencers cheaper. I led 30 Democrats on an amendment to fight back.
12426,1926062715019166157,"The facts are the facts: the Congressional Republican tax bill gives the richest 1 percent an average tax break of $68,760 while folks just scraping by get only $140. And to help pay for it, over $1 trillion was cut from healthcare and nutrition benefits for working families. https://t.co/HWkgG5Nevg"
12427,1887907556091158699,"In the Washington state Senate, I  helped lead bi-partisan efforts to create new medical schools and REDUCE the cost of college tuition by 20%. As a member of the Foreign Affairs Committee and Vice Chair of the House Sub-Committee on Higher Education, I’m thrilled to announce that my first bill in Congress will be this important effort to help ensure that nefarious foreign actors aren’t manipulating and subverting America’s universities.🇺🇸"
12428,1892386857595654626,I enjoyed visiting WSU’s School for Global Health to learn about how its scientific research and international collaborations prevent animal born disease outbreaks abroad and here at home. 🇺🇸 https://t.co/oxYEJ0YzSF
12429,1922766121595207871,"The media coverage of President Trump’s trip to the Middle East has done a poor job highlighting just how many troops we currently have there as well as the scope and complexity of our counterterrorism operations in the region. 🇺🇸
U.S. Forces in the Middle East: Mapping the Military Presence https://t.co/x0qwIAtQlw via @CFR_org"
12430,1924286561643872665,I’m sorry to hear about President Biden’s cancer diagnosis. Eleanor and I join all Americans in prayers for his health and recovery. 🇺🇸
12431,1927173207833940448,"Thank you to the organizers of the Memorial Day at both Liberty Lake and the Vet Cemetery in Medical Lake for inviting me to speak at today’s wonderful ceremonies. Big shout out to Honor Flight and Rotary for all they do to support America’s best! Land of the Free, because of the Brave. 🇺🇸"
12432,1946235473841606826,"3/7: We’re funding the backbone of our military:
 ✅$189 billion for Personnel
 ✅$283 billion for Operations
 ✅$174 billion for Equipment
 ✅$148 billion for Research and development
 ✅Support for Reserve readiness
 ✅$40.9 billion for Military health care"
12433,1952768129831940511,"Last week, I had a great tour of Whitman Hospital & Medical Center with CEO Hank Hannigan, CFO Bill Bryant, and their incredible team. I was truly impressed by the staff’s dedication to delivering top-notch, efficient care to the community! https://t.co/C0KS58EIoJ"
12434,1978923828114833588,The enhanced health care tax credits expire this year because Patty Murray and Chuck Schumer voted for them to expire this year. 🇺🇸
12435,1996668342199828623,"If college athletes are forced to travel more than 2 time zones for a regular season game, they should receive a $250 to $1000 per game STIPEND to account for academic and mental health burden. 

This amendment to SCORE would help put common sense back in athletics scheduling by disincentivizing absurd scheduling and fairly supplementing student athletes in Conferences and programs run by morons.

Regular session competitions should be REGIONAL with minimal academic disruption and maximum local fan rivalry interest.

For example, if you are a Commissioner, Regent, University President or AD who thinks the west coast University of Washington volleyball team should be playing weeknight league games in east coast New Jersey, you are an idiot who has lost all sense of academic purpose and student athlete welfare in your greedy quest for football TV revenue. 🇺🇸"
12436,2003930754355810564,"Not only is Bob Ferguson’s income tax a terrible idea, he is proposing it after already giving you the largest tax increase necessary in history and while currently spending $100m of your tax dollars on health care for illegal immigrants. 🇺🇸"
12437,1920507025504498109,"NEWS: According to the non-partisan Congressional Budget Office, the Republican Medicaid proposals would take health care coverage away from millions of Americans.

I'm voting No on any legislation that cuts Medicaid.

https://t.co/P8CybSj1Fr"
12438,1920598519066313001,Families in our community rely on Medicaid programs - like Early Intervention - to support their children. Hear one story. https://t.co/2POOHApaJW
12439,1922352376632983777,"Cutting Medicaid will cause Americans to die. This is not hyperbole.

This budget proposal is despicable. All so that Donald Trump can get a tax cut.

https://t.co/bL9KoMe695 https://t.co/LZUePzEAcP"
12440,1922398198460461160,Medicaid supports people who are living with intellectual and developmental disabilities in our community. Hear from one advocate. https://t.co/A9Gjkx5dIh
12441,1922710319681417675,"Medicaid benefits all of us.

If Congress passes Speaker Johnson's proposal to dismantle the program, it will affect each and every American.

All so that Donald Trump can get a tax cut. https://t.co/RwtJ1KeNkJ"
12442,1924564983121113098,"House Republicans are working to rip health care away from working Americans, while providing even larger tax breaks to billionaires.

I’m voting NO on any legislation that cuts Medicaid.

https://t.co/uJJ1acCQkT"
12443,1925512720910082304,"This week, House Republicans worked almost exclusively in the middle of the night to pass a bill they hope you don't hear about.

I voted HELL NO because this bill guts Medicaid and food assistance for children and seniors, all in the name of a tax cut for the wealthiest Americans.

https://t.co/mjC58R0izl"
12444,1929963031133385106,"Donald Trump’s budget bill would impact the health and well-being of the 130,479 people who rely on Medicaid in IL-06. 

Shame on Speaker Johnson for lying to the American people.

https://t.co/zlDtxKyt0f"
12445,1939753054930190578,"The Republican budget bill would put 93 nursing homes in Illinois at risk of closure. Medicaid cuts are a matter of life and death for families in our district and throughout the country.

https://t.co/7jXgxRmRgo~ https://t.co/JBHJq1vS4j"
12446,1942660133076586620,"As I told WTTW last night, Trump's budget betrayal stands to make Americans hungrier, sicker, and poorer.

Watch here:
https://t.co/WG8eOuHXs9"
12447,1950685881167216780,"Today, we should be celebrating 60 years of Medicare and Medicaid. Instead, President Trump and Republicans have decided to cut vital programs to give more money to billionaires.

I joined my colleagues to stress the importance of Medicare and Medicaid, and to reflect on how the Trump budget bill threatens health care access for millions of people across the country."
12448,1954946414619906364,"ICYMI – I’m leading the fight against RFK Jr.’s anti-vaccine efforts and urging insurance companies to maintain coverage to keep Americans healthy.

Read more:
https://t.co/IbUzjpOjEU"
12449,1955658196829213170,"In IL-06, over 130,000 people rely on Medicaid. This includes 17,000 seniors over 65. Last week, I visited Lacey Creek Supportive Living in Downers Grove to discuss the impacts of President Trump’s Budget Betrayal and its nearly $1 trillion cut to Medicaid. https://t.co/HxI7GqY5t3"
12450,1959243478031851856,"The nonpartisan Congressional Budget Office found that 10 million Americans will lose access to insurance due to the Republican budget betrayal.

All in the name of giving a tax cut to Donald Trump, Elon Musk, and their friends.
https://t.co/fxzK7ynusR"
12451,1978565415430177048,"On July 3rd, Speaker Johnson called the House into session unexpectedly so that he could pass Trump's Budget Betrayal, which gutted Medicaid.

It's been 104 days since then. The House has only been in session for 19 of those days. Speaker Johnson refuses to call the House into session and reopen the government."
12452,1983545665746530796,"Last week, I visited with residents at Brookdale Senior Living in Lisle. I heard their concerns about the government shutdown and cuts to essential services like SNAP and Medicaid. https://t.co/jx9pk914kS"
12453,2001766981326827718,I recently visited Loyola Ambulatory Surgery Center in Oak Brook. We discussed their surgery services and barriers to equitable healthcare access. https://t.co/IrZqTiirKO
12454,1972716659388317864,"Republicans voted to keep government open and make sure our troops, veterans, and seniors are paid. Democrats are forcing a shutdown over free healthcare for illegals aliens. That’s the difference."
12455,1972750342346707230,"The government funding bills keep Border Patrol on the Hi-Line, VA clinics opperating, our Nationsl Parks open, and paychecks going to Malmstrom’s airmen. Democrats voted against all of it. They are holding the country hostage over free healthcare for illegal aliens."
12456,1978514305650717123,"Here’s the difference: Democrats want to spend $1.5 trillion of your tax dollars on healthcare for illegal immigrants, funding woke media, and DEI programs that help no one. Meanwhile, they’re wasting billions every day keeping the government shut down. Republicans, on the other hand, want to fund core government services and return to normal appropriations.

Democrats are doubling down on waste and Americans are tired of paying for it."
12457,1986510936673222808,House and Senate Republicans closed this loophole that funneled your tax dollars to fund healthcare for illegal immigrants. Senate Democrats shut down the government and are holding food aid and federal worker pay hostage to get it back. https://t.co/teMpAhvrhz
12458,2005783673040449995,A historic $233 million investment in Montana’s rural healthcare system. The largest ever! Proud to have supported the Big Beautiful Bill and its major commitment to rural communities.
12459,1724504989773525475,"Glad to sit down with Dr. Eric Wallace of @UABMedicine.

Dr. Wallace’s work has been crucial to expanding telehealth services to patients across Alabama and the Southeast.

Proud to have him representing UAB and our state today in the Senate Finance Subcommittee on Health. https://t.co/r6O5iUFNQc"
12460,1852057649736749327,Good to virtually join the Alabama Health Policy Conference in Birmingham today to talk about the importance of expanding telehealth and preserving our rural hospitals. https://t.co/N8G86a2XEs
12461,1902074786601198011,"New Jersey hospitals are asking parents if their newborn babies identify as LGBTQ….

And Democrats wonder why their poll numbers are at an all-time low. 

The woke mind virus strikes again.
https://t.co/5GYg6Lofha"
12462,1917686377065418919,"The swamp has been trying to take down @PeteHegseth since day 1.

100% of the mainstream media’s coverage of Sec. Hegseth has been NEGATIVE.

But the truth is, under President Trump and Sec. Hegseth, recruiting is up, and the Pentagon is focused on WINNING WARS, not woke politics.

Read more in my latest op-ed:
https://t.co/wDYiGh6Inv"
12463,1937913077837553811,"Enjoyed meeting with CEOs from hospitals around Alabama yesterday. Together, we are committed to helping Alabama’s hospitals thrive.

We are going to Make Healthcare Great Again! https://t.co/NeAvCrMAQN"
12464,1955019714918289843,"Glad to be in Point Clear for @BCAToday to share the WINS we are racking up for Alabama.

The One Big Beautiful Bill is providing CRUCIAL funding for Alabama’s rural hospitals, helping Alabama’s farmers and agricultural producers, and protecting over 90 THOUSAND Alabama jobs. https://t.co/GVR6bW51Wx"
12465,1986193085609480582,"The One Big Beautiful Bill has been a MASSIVE WIN for Alabama’s hospitals, especially in our rural communities.

Glad to speak with administrators and leaders from our state’s local hospitals today to discuss challenges they are facing. https://t.co/C2uNx2WJaG"
12466,1998900536150503733,"Democrats have been complete HYPOCRITES on healthcare.

ZERO REPUBLICANS voted for Obamacare.

Premiums have DOUBLED since it was passed in 2014.

Democrats OWN this healthcare crisis. https://t.co/YekXtJoLlB"
12467,1665900302241787905,"@KateZacharia @RulesReps “Conclusions: Among adults with asthma, there was no apparent impact of gas stove use on pulmonary function or respiratory symptoms. These results should be reassuring to adults with asthma and their health care providers.”"
12468,1755964723755880844,"Had a family member go to hospital for issue unrelated to COVID. They tested for COVID, Dr said he needed Remdesivir, even though he had no COVID symptoms! (had displayed symptoms at home week prior) He refused to take Remdesivir. Dr. was flabbergasted! He’s home & doing fine."
12469,1763869166774145530,@gc22gc @XplorLiberty Seek treatment for your MDS.
12470,1778057520533086704,"I questioned Intel Committee Chairman Turner about special treatment Congressmen get in the proposed FISA bill.

Instead of giving a carve out to Congress from unconstitutional spying, just require a warrant for all Americans! 

Get a warrant! #fisa @RulesReps https://t.co/kDP6TW1RuZ"
12471,1779870001832366107,"I spoke with @ericbolling about a red flag in the FISA reauthorization bill. The bill contains a carve-out giving Members of Congress special treatment if the FBI spies on them without a warrant. 

FISA must protect all Americans from warrantless searches, not just Congressmen! https://t.co/FmCbbCIgH6"
12472,1980386993260614095,"@jsnjarrell76 @erinnfl Just label where it comes from. That’s really all we ask. And don’t give Argentina special treatment. They’ll stamp the beef from Argentina as USDA, and people will assume it’s USA."
12473,1924892190007828601,"Josh Hawley: Insurance, FEMA should 'step up' in St. Louis https://t.co/VlmH5MIiP6"
12474,1929603947498549452,"Just had a great talk with President Trump about the Big, Beautiful Bill. He said again, NO MEDICAID BENEFIT CUTS"
12475,1929928851129253937,FDA commissioner commits to Hawley to review of abortion pill https://t.co/QqrutTsXne
12476,1938024310129758248,"Talked to @realDonaldTrump, on his way home from NATO, about the Senate Medicaid hospital cuts. He said, Stay with the House!"
12477,1968648874119053347,"Great to be with the Missouri Hospital Association 

Under the recent reconciliation bill, Missouri will net an extra $1 billion for our hospitals 

I’ve introduced legislation to see Medicaid reductions stopped and rural hospitals fully funded permanently https://t.co/Zyfw1yE14I"
12478,1978436920456733069,"It’s time to ban abortion and gender-transitions for minors on the healthcare exchanges. 

No more loopholes
https://t.co/SWQYgRQrek"
12479,1978577039247442091,"I’m introducing legislation to BAN abortions and gender-transitions for minors on the healthcare exchanges. 

No more loopholes"
12480,1981440470166167552,"Dems continue to throw a temper tantrum over this shutdown 

They want to give illegal aliens healthcare but won’t vote to ensure our veterans have access to healthcare 

This is ridiculous and needs to end https://t.co/5HAnfTLvtg"
12481,1983727729574080620,"The Dems are holding hungry Americans hostage because they want to give food and healthcare to illegals 

My message to Democrats: stop punishing the American people

Vote to open the government, vote to feed the needy and vote to pay our military https://t.co/yeDxWT4D8C"
12482,1988440930852986988,"Democrats held our veterans’ healthcare hostage so they could give healthcare to illegal aliens instead. 

The Left has officially lost it https://t.co/aUFSyWphzk"
12483,1996208512653738327,Want to bring down the price of healthcare for working people? No taxes on healthcare! 👉 https://t.co/C34Mtt97So
12484,1996225202204590082,Working people are paying thousands in out-of-pocket medical costs every year. Plus premiums. They can’t afford any of it. NONE of it should be taxed. NO TAXES on healthcare
12485,1996272041826111659,No taxes on healthcare! https://t.co/WldIUdb6ce
12486,1996643709170209176,No taxes on healthcare!
12487,1998891346292322520,"The bottom line is we’ve got to help Americans with their healthcare costs. 

We need to eliminate taxes on healthcare NOW https://t.co/u2qXyRbrmM"
12488,1590422229539762176,"Due to Tropical Storm Nicole, @MCO has decided to halt all commercial operations today at 4pm. 

Please continue to exercise safety."
12489,1985448069526069701,"🦅ICYMI: Just because the government is shut down doesn’t mean the work stops. @HouseGOP is on the ground to understand what our constituents need.

🗞️ Read about my trip to Ekalaka 👇
https://t.co/9xg9m8hYql"
